
 *******************************************************************************

EXEMPLO 3D ESTATICO SUPERFÍCIE TRUNCADA SEM INCLINAÇÃO (960 ELS. CTES.)    


DADOS

  NÚMERO DE ELEMENTOS DA MALHA=  960
  NÚMERO DE ELEMENTOS DE CONTORNO=  400
  NÚMERO DE PONTOS EXTREMOS DOS ELEMENTOS=  962
  NÚMERO DE PONTOS INTERNOS=  10
  NÚMERO DE PONTOS DE GAUSS=   8
  NÚMERO DE FREQÜÊNCIAS=   1
  MÓDULO DE CISALHAMENTO (REAL)=  0.1000000D+01
  COEFICIENTE DE POISSON=  0.3000000D+00
  COEFICIENTE DE AMORTECIMENTO=  0.0000000D+00
  DENSIDADE DE MASSA=  0.1000000D+01


DADOS DERIVADOS

  MÓDULO DE CISALHAMENTO (COMPLEXO)=  0.1000000D+01 0.0000000D+00
  VELOCIDADE DA ONDA-S (COMPLEXO)=  0.1000000D+01 0.0000000D+00
  VELOCIDADE DA ONDA-P (COMPLEXO)=  0.1870829D+01 0.0000000D+00

  FREQUENCIAS

   0.1000000D+01


  COORDENADAS DOS PONTOS EXTREMOS DOS ELEMENTOS DA MALHA

    PONTO          X                  Y                  Z
    21       80       81       82       79   -0.4250D+01 -0.4750D+01  0.0000D+00
    22       81      100      101       82   -0.4250D+01 -0.4250D+01  0.0000D+00
    23      100      119      120      101   -0.4250D+01 -0.3750D+01  0.0000D+00
    24      119      138      139      120   -0.4250D+01 -0.3250D+01  0.0000D+00
    25      138      157      158      139   -0.4250D+01 -0.2750D+01  0.0000D+00
    26      157      176      177      158   -0.4250D+01 -0.2250D+01  0.0000D+00
    27      176      195      196      177   -0.4250D+01 -0.1750D+01  0.0000D+00
    28      195      214      215      196   -0.4250D+01 -0.1250D+01  0.0000D+00
    29      214      233      234      215   -0.4250D+01 -0.7500D+00  0.0000D+00
    30      233      252      253      234   -0.4250D+01 -0.2500D+00  0.0000D+00
    31      252      271      272      253   -0.4250D+01  0.2500D+00  0.0000D+00
    32      271      290      291      272   -0.4250D+01  0.7500D+00  0.0000D+00
    33      290      309      310      291   -0.4250D+01  0.1250D+01  0.0000D+00
    34      309      328      329      310   -0.4250D+01  0.1750D+01  0.0000D+00
    35      328      347      348      329   -0.4250D+01  0.2250D+01  0.0000D+00
    36      347      366      367      348   -0.4250D+01  0.2750D+01  0.0000D+00
    37      366      385      386      367   -0.4250D+01  0.3250D+01  0.0000D+00
    38      385      404      405      386   -0.4250D+01  0.3750D+01  0.0000D+00
    39      404      423      424      405   -0.4250D+01  0.4250D+01  0.0000D+00
    40      423       23       24      424   -0.4250D+01  0.4750D+01  0.0000D+00
    41       79       82       83       78   -0.3750D+01 -0.4750D+01  0.0000D+00
    42       82      101      102       83   -0.3750D+01 -0.4250D+01  0.0000D+00
    43      101      120      121      102   -0.3750D+01 -0.3750D+01  0.0000D+00
    44      120      139      140      121   -0.3750D+01 -0.3250D+01  0.0000D+00
    45      139      158      159      140   -0.3750D+01 -0.2750D+01  0.0000D+00
    46      158      177      178      159   -0.3750D+01 -0.2250D+01  0.0000D+00
    47      177      196      197      178   -0.3750D+01 -0.1750D+01  0.0000D+00
    48      196      215      216      197   -0.3750D+01 -0.1250D+01  0.0000D+00
    49      215      234      235      216   -0.3750D+01 -0.7500D+00  0.0000D+00
    50      234      253      254      235   -0.3750D+01 -0.2500D+00  0.0000D+00
    51      253      272      273      254   -0.3750D+01  0.2500D+00  0.0000D+00
    52      272      291      292      273   -0.3750D+01  0.7500D+00  0.0000D+00
    53      291      310      311      292   -0.3750D+01  0.1250D+01  0.0000D+00
    54      310      329      330      311   -0.3750D+01  0.1750D+01  0.0000D+00
    55      329      348      349      330   -0.3750D+01  0.2250D+01  0.0000D+00
    56      348      367      368      349   -0.3750D+01  0.2750D+01  0.0000D+00
    57      367      386      387      368   -0.3750D+01  0.3250D+01  0.0000D+00
    58      386      405      406      387   -0.3750D+01  0.3750D+01  0.0000D+00
    59      405      424      425      406   -0.3750D+01  0.4250D+01  0.0000D+00
    60      424       24       25      425   -0.3750D+01  0.4750D+01  0.0000D+00
    61       78       83       84       77   -0.3250D+01 -0.4750D+01  0.0000D+00
    62       83      102      103       84   -0.3250D+01 -0.4250D+01  0.0000D+00
    63      102      121      122      103   -0.3250D+01 -0.3750D+01  0.0000D+00
    64      121      140      141      122   -0.3250D+01 -0.3250D+01  0.0000D+00
    65      140      159      160      141   -0.3250D+01 -0.2750D+01  0.0000D+00
    66      159      178      179      160   -0.3250D+01 -0.2250D+01  0.0000D+00
    67      178      197      198      179   -0.3250D+01 -0.1750D+01  0.0000D+00
    68      197      216      217      198   -0.3250D+01 -0.1250D+01  0.0000D+00
    69      216      235      236      217   -0.3250D+01 -0.7500D+00  0.0000D+00
    70      235      254      255      236   -0.3250D+01 -0.2500D+00  0.0000D+00
    71      254      273      274      255   -0.3250D+01  0.2500D+00  0.0000D+00
    72      273      292      293      274   -0.3250D+01  0.7500D+00  0.0000D+00
    73      292      311      312      293   -0.3250D+01  0.1250D+01  0.0000D+00
    74      311      330      331      312   -0.3250D+01  0.1750D+01  0.0000D+00
    75      330      349      350      331   -0.3250D+01  0.2250D+01  0.0000D+00
    76      349      368      369      350   -0.3250D+01  0.2750D+01  0.0000D+00
    77      368      387      388      369   -0.3250D+01  0.3250D+01  0.0000D+00
    78      387      406      407      388   -0.3250D+01  0.3750D+01  0.0000D+00
    79      406      425      426      407   -0.3250D+01  0.4250D+01  0.0000D+00
    80      425       25       26      426   -0.3250D+01  0.4750D+01  0.0000D+00
    81       77       84       85       76   -0.2750D+01 -0.4750D+01  0.0000D+00
    82       84      103      104       85   -0.2750D+01 -0.4250D+01  0.0000D+00
    83      103      122      123      104   -0.2750D+01 -0.3750D+01  0.0000D+00
    84      122      141      142      123   -0.2750D+01 -0.3250D+01  0.0000D+00
    85      141      160      161      142   -0.2750D+01 -0.2750D+01  0.0000D+00
    86      160      179      180      161   -0.2750D+01 -0.2250D+01  0.0000D+00
    87      179      198      199      180   -0.2750D+01 -0.1750D+01  0.0000D+00
    88      198      217      218      199   -0.2750D+01 -0.1250D+01  0.0000D+00
    89      217      236      237      218   -0.2750D+01 -0.7500D+00  0.0000D+00
    90      236      255      256      237   -0.2750D+01 -0.2500D+00  0.0000D+00
    91      255      274      275      256   -0.2750D+01  0.2500D+00  0.0000D+00
    92      274      293      294      275   -0.2750D+01  0.7500D+00  0.0000D+00
    93      293      312      313      294   -0.2750D+01  0.1250D+01  0.0000D+00
    94      312      331      332      313   -0.2750D+01  0.1750D+01  0.0000D+00
    95      331      350      351      332   -0.2750D+01  0.2250D+01  0.0000D+00
    96      350      369      370      351   -0.2750D+01  0.2750D+01  0.0000D+00
    97      369      388      389      370   -0.2750D+01  0.3250D+01  0.0000D+00
    98      388      407      408      389   -0.2750D+01  0.3750D+01  0.0000D+00
    99      407      426      427      408   -0.2750D+01  0.4250D+01  0.0000D+00
   100      426       26       27      427   -0.2750D+01  0.4750D+01  0.0000D+00
   101       76       85       86       75   -0.2250D+01 -0.4750D+01  0.0000D+00
   102       85      104      105       86   -0.2250D+01 -0.4250D+01  0.0000D+00
   103      104      123      124      105   -0.2250D+01 -0.3750D+01  0.0000D+00
   104      123      142      143      124   -0.2250D+01 -0.3250D+01  0.0000D+00
   105      142      161      162      143   -0.2250D+01 -0.2750D+01  0.0000D+00
   106      161      180      181      162   -0.2250D+01 -0.2250D+01  0.0000D+00
   107      180      199      200      181   -0.2250D+01 -0.1750D+01  0.0000D+00
   108      199      218      219      200   -0.2250D+01 -0.1250D+01  0.0000D+00
   109      218      237      238      219   -0.2250D+01 -0.7500D+00  0.0000D+00
   110      237      256      257      238   -0.2250D+01 -0.2500D+00  0.0000D+00
   111      256      275      276      257   -0.2250D+01  0.2500D+00  0.0000D+00
   112      275      294      295      276   -0.2250D+01  0.7500D+00  0.0000D+00
   113      294      313      314      295   -0.2250D+01  0.1250D+01  0.0000D+00
   114      313      332      333      314   -0.2250D+01  0.1750D+01  0.0000D+00
   115      332      351      352      333   -0.2250D+01  0.2250D+01  0.0000D+00
   116      351      370      371      352   -0.2250D+01  0.2750D+01  0.0000D+00
   117      370      389      390      371   -0.2250D+01  0.3250D+01  0.0000D+00
   118      389      408      409      390   -0.2250D+01  0.3750D+01  0.0000D+00
   119      408      427      428      409   -0.2250D+01  0.4250D+01  0.0000D+00
   120      427       27       28      428   -0.2250D+01  0.4750D+01  0.0000D+00
   121       75       86       87       74   -0.1750D+01 -0.4750D+01  0.0000D+00
   122       86      105      106       87   -0.1750D+01 -0.4250D+01  0.0000D+00
   123      105      124      125      106   -0.1750D+01 -0.3750D+01  0.0000D+00
   124      124      143      144      125   -0.1750D+01 -0.3250D+01  0.0000D+00
   125      143      162      163      144   -0.1750D+01 -0.2750D+01  0.0000D+00
   126      162      181      182      163   -0.1750D+01 -0.2250D+01  0.0000D+00
   127      181      200      201      182   -0.1750D+01 -0.1750D+01  0.0000D+00
   128      200      219      220      201   -0.1750D+01 -0.1250D+01  0.0000D+00
   129      219      238      239      220   -0.1750D+01 -0.7500D+00  0.0000D+00
   130      238      257      258      239   -0.1750D+01 -0.2500D+00  0.0000D+00
   131      257      276      277      258   -0.1750D+01  0.2500D+00  0.0000D+00
   132      276      295      296      277   -0.1750D+01  0.7500D+00  0.0000D+00
   133      295      314      315      296   -0.1750D+01  0.1250D+01  0.0000D+00
   134      314      333      334      315   -0.1750D+01  0.1750D+01  0.0000D+00
   135      333      352      353      334   -0.1750D+01  0.2250D+01  0.0000D+00
   136      352      371      372      353   -0.1750D+01  0.2750D+01  0.0000D+00
   137      371      390      391      372   -0.1750D+01  0.3250D+01  0.0000D+00
   138      390      409      410      391   -0.1750D+01  0.3750D+01  0.0000D+00
   139      409      428      429      410   -0.1750D+01  0.4250D+01  0.0000D+00
   140      428       28       29      429   -0.1750D+01  0.4750D+01  0.0000D+00
   141       74       87       88       73   -0.1250D+01 -0.4750D+01  0.0000D+00
   142       87      106      107       88   -0.1250D+01 -0.4250D+01  0.0000D+00
   143      106      125      126      107   -0.1250D+01 -0.3750D+01  0.0000D+00
   144      125      144      145      126   -0.1250D+01 -0.3250D+01  0.0000D+00
   145      144      163      164      145   -0.1250D+01 -0.2750D+01  0.0000D+00
   146      163      182      183      164   -0.1250D+01 -0.2250D+01  0.0000D+00
   147      182      201      202      183   -0.1250D+01 -0.1750D+01  0.0000D+00
   148      201      220      221      202   -0.1250D+01 -0.1250D+01  0.0000D+00
   149      220      239      240      221   -0.1250D+01 -0.7500D+00  0.0000D+00
   150      239      258      259      240   -0.1250D+01 -0.2500D+00  0.0000D+00
   151      258      277      278      259   -0.1250D+01  0.2500D+00  0.0000D+00
   152      277      296      297      278   -0.1250D+01  0.7500D+00  0.0000D+00
   153      296      315      316      297   -0.1250D+01  0.1250D+01  0.0000D+00
   154      315      334      335      316   -0.1250D+01  0.1750D+01  0.0000D+00
   155      334      353      354      335   -0.1250D+01  0.2250D+01  0.0000D+00
   156      353      372      373      354   -0.1250D+01  0.2750D+01  0.0000D+00
   157      372      391      392      373   -0.1250D+01  0.3250D+01  0.0000D+00
   158      391      410      411      392   -0.1250D+01  0.3750D+01  0.0000D+00
   159      410      429      430      411   -0.1250D+01  0.4250D+01  0.0000D+00
   160      429       29       30      430   -0.1250D+01  0.4750D+01  0.0000D+00
   161       73       88       89       72   -0.7500D+00 -0.4750D+01  0.0000D+00
   162       88      107      108       89   -0.7500D+00 -0.4250D+01  0.0000D+00
   163      107      126      127      108   -0.7500D+00 -0.3750D+01  0.0000D+00
   164      126      145      146      127   -0.7500D+00 -0.3250D+01  0.0000D+00
   165      145      164      165      146   -0.7500D+00 -0.2750D+01  0.0000D+00
   166      164      183      184      165   -0.7500D+00 -0.2250D+01  0.0000D+00
   167      183      202      203      184   -0.7500D+00 -0.1750D+01  0.0000D+00
   168      202      221      222      203   -0.7500D+00 -0.1250D+01  0.0000D+00
   169      221      240      241      222   -0.7500D+00 -0.7500D+00  0.0000D+00
   170      240      259      260      241   -0.7500D+00 -0.2500D+00  0.0000D+00
   171      259      278      279      260   -0.7500D+00  0.2500D+00  0.0000D+00
   172      278      297      298      279   -0.7500D+00  0.7500D+00  0.0000D+00
   173      297      316      317      298   -0.7500D+00  0.1250D+01  0.0000D+00
   174      316      335      336      317   -0.7500D+00  0.1750D+01  0.0000D+00
   175      335      354      355      336   -0.7500D+00  0.2250D+01  0.0000D+00
   176      354      373      374      355   -0.7500D+00  0.2750D+01  0.0000D+00
   177      373      392      393      374   -0.7500D+00  0.3250D+01  0.0000D+00
   178      392      411      412      393   -0.7500D+00  0.3750D+01  0.0000D+00
   179      411      430      431      412   -0.7500D+00  0.4250D+01  0.0000D+00
   180      430       30       31      431   -0.7500D+00  0.4750D+01  0.0000D+00
   181       72       89       90       71   -0.2500D+00 -0.4750D+01  0.0000D+00
   182       89      108      109       90   -0.2500D+00 -0.4250D+01  0.0000D+00
   183      108      127      128      109   -0.2500D+00 -0.3750D+01  0.0000D+00
   184      127      146      147      128   -0.2500D+00 -0.3250D+01  0.0000D+00
   185      146      165      166      147   -0.2500D+00 -0.2750D+01  0.0000D+00
   186      165      184      185      166   -0.2500D+00 -0.2250D+01  0.0000D+00
   187      184      203      204      185   -0.2500D+00 -0.1750D+01  0.0000D+00
   188      203      222      223      204   -0.2500D+00 -0.1250D+01  0.0000D+00
   189      222      241      242      223   -0.2500D+00 -0.7500D+00  0.0000D+00
   190      241      260      261      242   -0.2500D+00 -0.2500D+00  0.0000D+00
   191      260      279      280      261   -0.2500D+00  0.2500D+00  0.0000D+00
   192      279      298      299      280   -0.2500D+00  0.7500D+00  0.0000D+00
   193      298      317      318      299   -0.2500D+00  0.1250D+01  0.0000D+00
   194      317      336      337      318   -0.2500D+00  0.1750D+01  0.0000D+00
   195      336      355      356      337   -0.2500D+00  0.2250D+01  0.0000D+00
   196      355      374      375      356   -0.2500D+00  0.2750D+01  0.0000D+00
   197      374      393      394      375   -0.2500D+00  0.3250D+01  0.0000D+00
   198      393      412      413      394   -0.2500D+00  0.3750D+01  0.0000D+00
   199      412      431      432      413   -0.2500D+00  0.4250D+01  0.0000D+00
   200      431       31       32      432   -0.2500D+00  0.4750D+01  0.0000D+00
   201       71       90       91       70    0.2500D+00 -0.4750D+01  0.0000D+00
   202       90      109      110       91    0.2500D+00 -0.4250D+01  0.0000D+00
   203      109      128      129      110    0.2500D+00 -0.3750D+01  0.0000D+00
   204      128      147      148      129    0.2500D+00 -0.3250D+01  0.0000D+00
   205      147      166      167      148    0.2500D+00 -0.2750D+01  0.0000D+00
   206      166      185      186      167    0.2500D+00 -0.2250D+01  0.0000D+00
   207      185      204      205      186    0.2500D+00 -0.1750D+01  0.0000D+00
   208      204      223      224      205    0.2500D+00 -0.1250D+01  0.0000D+00
   209      223      242      243      224    0.2500D+00 -0.7500D+00  0.0000D+00
   210      242      261      262      243    0.2500D+00 -0.2500D+00  0.0000D+00
   211      261      280      281      262    0.2500D+00  0.2500D+00  0.0000D+00
   212      280      299      300      281    0.2500D+00  0.7500D+00  0.0000D+00
   213      299      318      319      300    0.2500D+00  0.1250D+01  0.0000D+00
   214      318      337      338      319    0.2500D+00  0.1750D+01  0.0000D+00
   215      337      356      357      338    0.2500D+00  0.2250D+01  0.0000D+00
   216      356      375      376      357    0.2500D+00  0.2750D+01  0.0000D+00
   217      375      394      395      376    0.2500D+00  0.3250D+01  0.0000D+00
   218      394      413      414      395    0.2500D+00  0.3750D+01  0.0000D+00
   219      413      432      433      414    0.2500D+00  0.4250D+01  0.0000D+00
   220      432       32       33      433    0.2500D+00  0.4750D+01  0.0000D+00
   221       70       91       92       69    0.7500D+00 -0.4750D+01  0.0000D+00
   222       91      110      111       92    0.7500D+00 -0.4250D+01  0.0000D+00
   223      110      129      130      111    0.7500D+00 -0.3750D+01  0.0000D+00
   224      129      148      149      130    0.7500D+00 -0.3250D+01  0.0000D+00
   225      148      167      168      149    0.7500D+00 -0.2750D+01  0.0000D+00
   226      167      186      187      168    0.7500D+00 -0.2250D+01  0.0000D+00
   227      186      205      206      187    0.7500D+00 -0.1750D+01  0.0000D+00
   228      205      224      225      206    0.7500D+00 -0.1250D+01  0.0000D+00
   229      224      243      244      225    0.7500D+00 -0.7500D+00  0.0000D+00
   230      243      262      263      244    0.7500D+00 -0.2500D+00  0.0000D+00
   231      262      281      282      263    0.7500D+00  0.2500D+00  0.0000D+00
   232      281      300      301      282    0.7500D+00  0.7500D+00  0.0000D+00
   233      300      319      320      301    0.7500D+00  0.1250D+01  0.0000D+00
   234      319      338      339      320    0.7500D+00  0.1750D+01  0.0000D+00
   235      338      357      358      339    0.7500D+00  0.2250D+01  0.0000D+00
   236      357      376      377      358    0.7500D+00  0.2750D+01  0.0000D+00
   237      376      395      396      377    0.7500D+00  0.3250D+01  0.0000D+00
   238      395      414      415      396    0.7500D+00  0.3750D+01  0.0000D+00
   239      414      433      434      415    0.7500D+00  0.4250D+01  0.0000D+00
   240      433       33       34      434    0.7500D+00  0.4750D+01  0.0000D+00
   241       69       92       93       68    0.1250D+01 -0.4750D+01  0.0000D+00
   242       92      111      112       93    0.1250D+01 -0.4250D+01  0.0000D+00
   243      111      130      131      112    0.1250D+01 -0.3750D+01  0.0000D+00
   244      130      149      150      131    0.1250D+01 -0.3250D+01  0.0000D+00
   245      149      168      169      150    0.1250D+01 -0.2750D+01  0.0000D+00
   246      168      187      188      169    0.1250D+01 -0.2250D+01  0.0000D+00
   247      187      206      207      188    0.1250D+01 -0.1750D+01  0.0000D+00
   248      206      225      226      207    0.1250D+01 -0.1250D+01  0.0000D+00
   249      225      244      245      226    0.1250D+01 -0.7500D+00  0.0000D+00
   250      244      263      264      245    0.1250D+01 -0.2500D+00  0.0000D+00
   251      263      282      283      264    0.1250D+01  0.2500D+00  0.0000D+00
   252      282      301      302      283    0.1250D+01  0.7500D+00  0.0000D+00
   253      301      320      321      302    0.1250D+01  0.1250D+01  0.0000D+00
   254      320      339      340      321    0.1250D+01  0.1750D+01  0.0000D+00
   255      339      358      359      340    0.1250D+01  0.2250D+01  0.0000D+00
   256      358      377      378      359    0.1250D+01  0.2750D+01  0.0000D+00
   257      377      396      397      378    0.1250D+01  0.3250D+01  0.0000D+00
   258      396      415      416      397    0.1250D+01  0.3750D+01  0.0000D+00
   259      415      434      435      416    0.1250D+01  0.4250D+01  0.0000D+00
   260      434       34       35      435    0.1250D+01  0.4750D+01  0.0000D+00
   261       68       93       94       67    0.1750D+01 -0.4750D+01  0.0000D+00
   262       93      112      113       94    0.1750D+01 -0.4250D+01  0.0000D+00
   263      112      131      132      113    0.1750D+01 -0.3750D+01  0.0000D+00
   264      131      150      151      132    0.1750D+01 -0.3250D+01  0.0000D+00
   265      150      169      170      151    0.1750D+01 -0.2750D+01  0.0000D+00
   266      169      188      189      170    0.1750D+01 -0.2250D+01  0.0000D+00
   267      188      207      208      189    0.1750D+01 -0.1750D+01  0.0000D+00
   268      207      226      227      208    0.1750D+01 -0.1250D+01  0.0000D+00
   269      226      245      246      227    0.1750D+01 -0.7500D+00  0.0000D+00
   270      245      264      265      246    0.1750D+01 -0.2500D+00  0.0000D+00
   271      264      283      284      265    0.1750D+01  0.2500D+00  0.0000D+00
   272      283      302      303      284    0.1750D+01  0.7500D+00  0.0000D+00
   273      302      321      322      303    0.1750D+01  0.1250D+01  0.0000D+00
   274      321      340      341      322    0.1750D+01  0.1750D+01  0.0000D+00
   275      340      359      360      341    0.1750D+01  0.2250D+01  0.0000D+00
   276      359      378      379      360    0.1750D+01  0.2750D+01  0.0000D+00
   277      378      397      398      379    0.1750D+01  0.3250D+01  0.0000D+00
   278      397      416      417      398    0.1750D+01  0.3750D+01  0.0000D+00
   279      416      435      436      417    0.1750D+01  0.4250D+01  0.0000D+00
   280      435       35       36      436    0.1750D+01  0.4750D+01  0.0000D+00
   281       67       94       95       66    0.2250D+01 -0.4750D+01  0.0000D+00
   282       94      113      114       95    0.2250D+01 -0.4250D+01  0.0000D+00
   283      113      132      133      114    0.2250D+01 -0.3750D+01  0.0000D+00
   284      132      151      152      133    0.2250D+01 -0.3250D+01  0.0000D+00
   285      151      170      171      152    0.2250D+01 -0.2750D+01  0.0000D+00
   286      170      189      190      171    0.2250D+01 -0.2250D+01  0.0000D+00
   287      189      208      209      190    0.2250D+01 -0.1750D+01  0.0000D+00
   288      208      227      228      209    0.2250D+01 -0.1250D+01  0.0000D+00
   289      227      246      247      228    0.2250D+01 -0.7500D+00  0.0000D+00
   290      246      265      266      247    0.2250D+01 -0.2500D+00  0.0000D+00
   291      265      284      285      266    0.2250D+01  0.2500D+00  0.0000D+00
   292      284      303      304      285    0.2250D+01  0.7500D+00  0.0000D+00
   293      303      322      323      304    0.2250D+01  0.1250D+01  0.0000D+00
   294      322      341      342      323    0.2250D+01  0.1750D+01  0.0000D+00
   295      341      360      361      342    0.2250D+01  0.2250D+01  0.0000D+00
   296      360      379      380      361    0.2250D+01  0.2750D+01  0.0000D+00
   297      379      398      399      380    0.2250D+01  0.3250D+01  0.0000D+00
   298      398      417      418      399    0.2250D+01  0.3750D+01  0.0000D+00
   299      417      436      437      418    0.2250D+01  0.4250D+01  0.0000D+00
   300      436       36       37      437    0.2250D+01  0.4750D+01  0.0000D+00
   301       66       95       96       65    0.2750D+01 -0.4750D+01  0.0000D+00
   302       95      114      115       96    0.2750D+01 -0.4250D+01  0.0000D+00
   303      114      133      134      115    0.2750D+01 -0.3750D+01  0.0000D+00
   304      133      152      153      134    0.2750D+01 -0.3250D+01  0.0000D+00
   305      152      171      172      153    0.2750D+01 -0.2750D+01  0.0000D+00
   306      171      190      191      172    0.2750D+01 -0.2250D+01  0.0000D+00
   307      190      209      210      191    0.2750D+01 -0.1750D+01  0.0000D+00
   308      209      228      229      210    0.2750D+01 -0.1250D+01  0.0000D+00
   309      228      247      248      229    0.2750D+01 -0.7500D+00  0.0000D+00
   310      247      266      267      248    0.2750D+01 -0.2500D+00  0.0000D+00
   311      266      285      286      267    0.2750D+01  0.2500D+00  0.0000D+00
   312      285      304      305      286    0.2750D+01  0.7500D+00  0.0000D+00
   313      304      323      324      305    0.2750D+01  0.1250D+01  0.0000D+00
   314      323      342      343      324    0.2750D+01  0.1750D+01  0.0000D+00
   315      342      361      362      343    0.2750D+01  0.2250D+01  0.0000D+00
   316      361      380      381      362    0.2750D+01  0.2750D+01  0.0000D+00
   317      380      399      400      381    0.2750D+01  0.3250D+01  0.0000D+00
   318      399      418      419      400    0.2750D+01  0.3750D+01  0.0000D+00
   319      418      437      438      419    0.2750D+01  0.4250D+01  0.0000D+00
   320      437       37       38      438    0.2750D+01  0.4750D+01  0.0000D+00
   321       65       96       97       64    0.3250D+01 -0.4750D+01  0.0000D+00
   322       96      115      116       97    0.3250D+01 -0.4250D+01  0.0000D+00
   323      115      134      135      116    0.3250D+01 -0.3750D+01  0.0000D+00
   324      134      153      154      135    0.3250D+01 -0.3250D+01  0.0000D+00
   325      153      172      173      154    0.3250D+01 -0.2750D+01  0.0000D+00
   326      172      191      192      173    0.3250D+01 -0.2250D+01  0.0000D+00
   327      191      210      211      192    0.3250D+01 -0.1750D+01  0.0000D+00
   328      210      229      230      211    0.3250D+01 -0.1250D+01  0.0000D+00
   329      229      248      249      230    0.3250D+01 -0.7500D+00  0.0000D+00
   330      248      267      268      249    0.3250D+01 -0.2500D+00  0.0000D+00
   331      267      286      287      268    0.3250D+01  0.2500D+00  0.0000D+00
   332      286      305      306      287    0.3250D+01  0.7500D+00  0.0000D+00
   333      305      324      325      306    0.3250D+01  0.1250D+01  0.0000D+00
   334      324      343      344      325    0.3250D+01  0.1750D+01  0.0000D+00
   335      343      362      363      344    0.3250D+01  0.2250D+01  0.0000D+00
   336      362      381      382      363    0.3250D+01  0.2750D+01  0.0000D+00
   337      381      400      401      382    0.3250D+01  0.3250D+01  0.0000D+00
   338      400      419      420      401    0.3250D+01  0.3750D+01  0.0000D+00
   339      419      438      439      420    0.3250D+01  0.4250D+01  0.0000D+00
   340      438       38       39      439    0.3250D+01  0.4750D+01  0.0000D+00
   341       64       97       98       63    0.3750D+01 -0.4750D+01  0.0000D+00
   342       97      116      117       98    0.3750D+01 -0.4250D+01  0.0000D+00
   343      116      135      136      117    0.3750D+01 -0.3750D+01  0.0000D+00
   344      135      154      155      136    0.3750D+01 -0.3250D+01  0.0000D+00
   345      154      173      174      155    0.3750D+01 -0.2750D+01  0.0000D+00
   346      173      192      193      174    0.3750D+01 -0.2250D+01  0.0000D+00
   347      192      211      212      193    0.3750D+01 -0.1750D+01  0.0000D+00
   348      211      230      231      212    0.3750D+01 -0.1250D+01  0.0000D+00
   349      230      249      250      231    0.3750D+01 -0.7500D+00  0.0000D+00
   350      249      268      269      250    0.3750D+01 -0.2500D+00  0.0000D+00
   351      268      287      288      269    0.3750D+01  0.2500D+00  0.0000D+00
   352      287      306      307      288    0.3750D+01  0.7500D+00  0.0000D+00
   353      306      325      326      307    0.3750D+01  0.1250D+01  0.0000D+00
   354      325      344      345      326    0.3750D+01  0.1750D+01  0.0000D+00
   355      344      363      364      345    0.3750D+01  0.2250D+01  0.0000D+00
   356      363      382      383      364    0.3750D+01  0.2750D+01  0.0000D+00
   357      382      401      402      383    0.3750D+01  0.3250D+01  0.0000D+00
   358      401      420      421      402    0.3750D+01  0.3750D+01  0.0000D+00
   359      420      439      440      421    0.3750D+01  0.4250D+01  0.0000D+00
   360      439       39       40      440    0.3750D+01  0.4750D+01  0.0000D+00
   361       63       98       99       62    0.4250D+01 -0.4750D+01  0.0000D+00
   362       98      117      118       99    0.4250D+01 -0.4250D+01  0.0000D+00
   363      117      136      137      118    0.4250D+01 -0.3750D+01  0.0000D+00
   364      136      155      156      137    0.4250D+01 -0.3250D+01  0.0000D+00
   365      155      174      175      156    0.4250D+01 -0.2750D+01  0.0000D+00
   366      174      193      194      175    0.4250D+01 -0.2250D+01  0.0000D+00
   367      193      212      213      194    0.4250D+01 -0.1750D+01  0.0000D+00
   368      212      231      232      213    0.4250D+01 -0.1250D+01  0.0000D+00
   369      231      250      251      232    0.4250D+01 -0.7500D+00  0.0000D+00
   370      250      269      270      251    0.4250D+01 -0.2500D+00  0.0000D+00
   371      269      288      289      270    0.4250D+01  0.2500D+00  0.0000D+00
   372      288      307      308      289    0.4250D+01  0.7500D+00  0.0000D+00
   373      307      326      327      308    0.4250D+01  0.1250D+01  0.0000D+00
   374      326      345      346      327    0.4250D+01  0.1750D+01  0.0000D+00
   375      345      364      365      346    0.4250D+01  0.2250D+01  0.0000D+00
   376      364      383      384      365    0.4250D+01  0.2750D+01  0.0000D+00
   377      383      402      403      384    0.4250D+01  0.3250D+01  0.0000D+00
   378      402      421      422      403    0.4250D+01  0.3750D+01  0.0000D+00
   379      421      440      441      422    0.4250D+01  0.4250D+01  0.0000D+00
   380      440       40       41      441    0.4250D+01  0.4750D+01  0.0000D+00
   381       62       99       61       42    0.4750D+01 -0.4750D+01  0.0000D+00
   382       99      118       60       61    0.4750D+01 -0.4250D+01  0.0000D+00
   383      118      137       59       60    0.4750D+01 -0.3750D+01  0.0000D+00
   384      137      156       58       59    0.4750D+01 -0.3250D+01  0.0000D+00
   385      156      175       57       58    0.4750D+01 -0.2750D+01  0.0000D+00
   386      175      194       56       57    0.4750D+01 -0.2250D+01  0.0000D+00
   387      194      213       55       56    0.4750D+01 -0.1750D+01  0.0000D+00
   388      213      232       54       55    0.4750D+01 -0.1250D+01  0.0000D+00
   389      232      251       53       54    0.4750D+01 -0.7500D+00  0.0000D+00
   390      251      270       52       53    0.4750D+01 -0.2500D+00  0.0000D+00
   391      270      289       51       52    0.4750D+01  0.2500D+00  0.0000D+00
   392      289      308       50       51    0.4750D+01  0.7500D+00  0.0000D+00
